# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: -Djava.library.path=/home/ubuntu/lib/armv6hf-sdk/lib
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.status6.tofximage.Benchmarks.forEachOrdered

# Run progress: 0.00% complete, ETA 01:56:40
# Fork: 1 of 5
# Warmup Iteration   1: 3.652 ops/s
# Warmup Iteration   2: 4.077 ops/s
# Warmup Iteration   3: 4.172 ops/s
# Warmup Iteration   4: 4.094 ops/s
# Warmup Iteration   5: 4.195 ops/s
# Warmup Iteration   5: 4.247 ops/s
Iteration   1: 4.281 ops/s
Iteration   2: 4.275 ops/s
Iteration   3: 4.283 ops/s
Iteration   4: 4.273 ops/s
Iteration   5: 4.275 ops/s

# Run progress: 17.14% complete, ETA 01:59:18
# Fork: 3 of 5
# Warmup Iteration   1: 3.738 ops/s
# Warmup Iteration   2: 4.247 ops/s
# Warmup Iteration   3: 4.276 ops/s
# Warmup Iteration   4: 4.277 ops/s
# Warmup Iteration   5: 4.278 ops/s
Iteration   1: 4.277 ops/s
Iteration   2: 4.282 ops/s
Iteration   3: 4.282 ops/s
Iteration   4: 4.279 ops/s
Iteration   5: 4.282 ops/s

# Run progress: 18.57% complete, ETA 01:57:10
# Fork: 4 of 5
# Warmup Iteration   1: 3.739 ops/s
# Warmup Iteration   2: 4.238 ops/s
# Warmup Iteration   3: 4.279 ops/s
# Warmup Iteration   4: 4.269 ops/s
# Warmup Iteration   5: 4.274 ops/s
Iteration   1: 4.284 ops/s
Iteration   2: 4.284 ops/s
Iteration   3: 4.281 ops/s
Iteration   4: 4.283 ops/s
Iteration   5: 4.279 ops/s

# Run progress: 20.00% complete, ETA 01:55:01
# Fork: 5 of 5
# Warmup Iteration   1: 3.736 ops/s
# Warmup Iteration   2: 4.235 ops/s
# Warmup Iteration   3: 4.280 ops/s
# Warmup Iteration   4: 4.283 ops/s
# Warmup Iteration   5: 4.281 ops/s
Iteration   1: 4.286 ops/s
Iteration   2: 4.283 ops/s
Iteration   3: 4.281 ops/s
Iteration   4: 4.275 ops/s
Iteration   5: 4.281 ops/s


Result "org.status6.tofximage.Benchmarks.forLoopsNested":
  4.280 ±(99.9%) 0.003 ops/s [Average]
  (min, avg, max) = (4.271, 4.280, 4.286), stdev = 0.004
  CI (99.9%): [4.277, 4.283] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: -Djava.library.path=/home/ubuntu/lib/armv6hf-sdk/lib
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.status6.tofximage.Benchmarks.putArgbPreIntoBytes

# Run progress: 21.43% complete, ETA 01:52:54
# Fork: 1 of 5
# Warmup Iteration   1: 29.188 ops/s
# Warmup Iteration   2: 29.457 ops/s
# Warmup Iteration   3: 29.458 ops/s
# Warmup Iteration   4: 28.790 ops/s
# Warmup Iteration   5: 29.508 ops/s
Iteration   1: 29.479 ops/s
Iteration   2: 29.508 ops/s
Iteration   3: 29.515 ops/s
Iteration   4: 29.443 ops/s
Iteration   5: 29.523 ops/s

# Run progress: 22.86% complete, ETA 01:51:10
# Fork: 2 of 5
# Warmup Iteration   1: 29.297 ops/s
# Warmup Iteration   2: 29.454 ops/s
# Warmup Iteration   3: 29.580 ops/s
# Warmup Iteration   4: 29.582 ops/s
# Warmup Iteration   5: 29.534 ops/s
Iteration   1: 29.562 ops/s
Iteration   2: 29.576 ops/s
Iteration   3: 29.506 ops/s
Iteration   4: 29.551 ops/s
Iteration   5: 29.569 ops/s

# Run progress: 24.29% complete, ETA 01:49:21
# Fork: 3 of 5
# Warmup Iteration   1: 28.961 ops/s
# Warmup Iteration   2: 29.259 ops/s
# Warmup Iteration   3: 29.335 ops/s
# Warmup Iteration   4: 29.287 ops/s
# Warmup Iteration   5: 29.288 ops/s
Iteration   1: 29.312 ops/s
Iteration   2: 29.253 ops/s
Iteration   3: 29.298 ops/s
Iteration   4: 29.293 ops/s
Iteration   5: 29.261 ops/s

# Run progress: 25.71% complete, ETA 01:47:32
# Fork: 4 of 5
# Warmup Iteration   1: 29.227 ops/s
# Warmup Iteration   2: 29.469 ops/s
# Warmup Iteration   3: 29.490 ops/s
# Warmup Iteration   4: 29.520 ops/s
# Warmup Iteration   5: 29.519 ops/s
Iteration   1: 29.374 ops/s
Iteration   2: 29.525 ops/s
Iteration   3: 29.490 ops/s
Iteration   4: 28.930 ops/s
Iteration   5: 29.527 ops/s

# Run progress: 27.14% complete, ETA 01:45:40
# Fork: 5 of 5
# Warmup Iteration   1: 29.202 ops/s
# Warmup Iteration   2: 29.465 ops/s
# Warmup Iteration   3: 29.525 ops/s
# Warmup Iteration   4: 29.504 ops/s
# Warmup Iteration   5: 29.334 ops/s
Iteration   1: 29.501 ops/s
Iteration   2: 29.499 ops/s
Iteration   3: 29.508 ops/s
Iteration   4: 29.541 ops/s
Iteration   5: 29.507 ops/s


Result "org.status6.tofximage.Benchmarks.putArgbPreIntoBytes":
  29.442 ±(99.9%) 0.110 ops/s [Average]
  (min, avg, max) = (28.930, 29.442, 29.576), stdev = 0.147
  CI (99.9%): [29.332, 29.552] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: -Djava.library.path=/home/ubuntu/lib/armv6hf-sdk/lib
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.status6.tofximage.Benchmarks.putArgbPreIntoInts

# Run progress: 28.57% complete, ETA 01:43:47
# Fork: 1 of 5
# Warmup Iteration   1: 28.623 ops/s
# Warmup Iteration   2: 28.831 ops/s
# Warmup Iteration   3: 28.865 ops/s
# Warmup Iteration   4: 28.864 ops/s
# Warmup Iteration   5: 28.887 ops/s
Iteration   1: 28.851 ops/s
Iteration   2: 28.899 ops/s
Iteration   3: 28.908 ops/s
Iteration   4: 28.869 ops/s
Iteration   5: 28.896 ops/s

# Run progress: 30.00% complete, ETA 01:41:52
# Fork: 2 of 5
# Warmup Iteration   1: 28.550 ops/s
# Warmup Iteration   2: 28.738 ops/s
# Warmup Iteration   3: 28.777 ops/s
# Warmup Iteration   4: 28.797 ops/s
# Warmup Iteration   5: 28.727 ops/s
Iteration   1: 28.799 ops/s
Iteration   2: 28.798 ops/s
Iteration   3: 28.760 ops/s
Iteration   4: 28.765 ops/s
Iteration   5: 28.746 ops/s

# Run progress: 31.43% complete, ETA 01:39:55
# Fork: 3 of 5
# Warmup Iteration   1: 27.787 ops/s
# Warmup Iteration   2: 28.019 ops/s
# Warmup Iteration   3: 28.015 ops/s
# Warmup Iteration   4: 28.092 ops/s
# Warmup Iteration   5: 28.081 ops/s
Iteration   1: 28.044 ops/s
Iteration   2: 28.093 ops/s
Iteration   3: 28.082 ops/s
Iteration   4: 28.004 ops/s
Iteration   5: 28.094 ops/s

# Run progress: 32.86% complete, ETA 01:37:58
# Fork: 4 of 5
# Warmup Iteration   1: 27.710 ops/s
# Warmup Iteration   2: 27.851 ops/s
# Warmup Iteration   3: 27.984 ops/s
# Warmup Iteration   4: 27.993 ops/s
# Warmup Iteration   5: 27.955 ops/s
Iteration   1: 27.977 ops/s
Iteration   2: 27.996 ops/s
Iteration   3: 27.948 ops/s
Iteration   4: 28.006 ops/s
Iteration   5: 27.993 ops/s

# Run progress: 34.29% complete, ETA 01:36:00
# Fork: 5 of 5
# Warmup Iteration   1: 28.453 ops/s
# Warmup Iteration   2: 28.750 ops/s
# Warmup Iteration   3: 28.817 ops/s
# Warmup Iteration   4: 28.755 ops/s
# Warmup Iteration   5: 28.797 ops/s
Iteration   1: 28.808 ops/s
Iteration   2: 28.744 ops/s
Iteration   3: 28.782 ops/s
Iteration   4: 28.818 ops/s
Iteration   5: 28.777 ops/s


Result "org.status6.tofximage.Benchmarks.putArgbPreIntoInts":
  28.498 ±(99.9%) 0.299 ops/s [Average]
  (min, avg, max) = (27.948, 28.498, 28.908), stdev = 0.399
  CI (99.9%): [28.199, 28.797] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: -Djava.library.path=/home/ubuntu/lib/armv6hf-sdk/lib
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.status6.tofximage.Benchmarks.putArrayIntoBytes

# Run progress: 35.71% complete, ETA 01:34:01
# Fork: 1 of 5
# Warmup Iteration   1: 48.675 ops/s
# Warmup Iteration   2: 53.590 ops/s
# Warmup Iteration   3: 53.556 ops/s
# Warmup Iteration   4: 53.597 ops/s
# Warmup Iteration   5: 53.550 ops/s
Iteration   1: 53.425 ops/s
Iteration   2: 53.539 ops/s
Iteration   3: 53.435 ops/s
Iteration   4: 53.506 ops/s
Iteration   5: 53.498 ops/s

# Run progress: 37.14% complete, ETA 01:32:00
# Fork: 2 of 5
# Warmup Iteration   1: 49.466 ops/s
# Warmup Iteration   2: 54.434 ops/s
# Warmup Iteration   3: 54.466 ops/s
# Warmup Iteration   4: 54.404 ops/s
# Warmup Iteration   5: 54.454 ops/s
Iteration   1: 54.499 ops/s
Iteration   2: 54.417 ops/s
Iteration   3: 54.514 ops/s
Iteration   4: 54.465 ops/s
Iteration   5: 54.435 ops/s

# Run progress: 38.57% complete, ETA 01:29:59
# Fork: 3 of 5
# Warmup Iteration   1: 48.636 ops/s
# Warmup Iteration   2: 53.530 ops/s
# Warmup Iteration   3: 53.493 ops/s
# Warmup Iteration   4: 53.521 ops/s
# Warmup Iteration   5: 53.538 ops/s
Iteration   1: 53.531 ops/s
Iteration   2: 53.587 ops/s
Iteration   3: 53.543 ops/s
Iteration   4: 53.506 ops/s
Iteration   5: 53.491 ops/s

# Run progress: 40.00% complete, ETA 01:27:58
# Fork: 4 of 5
# Warmup Iteration   1: 49.609 ops/s
# Warmup Iteration   2: 54.482 ops/s
# Warmup Iteration   3: 54.511 ops/s
# Warmup Iteration   4: 54.560 ops/s
# Warmup Iteration   5: 54.490 ops/s
Iteration   1: 54.534 ops/s
Iteration   2: 54.524 ops/s
Iteration   3: 54.473 ops/s
Iteration   4: 54.454 ops/s
Iteration   5: 54.622 ops/s

# Run progress: 41.43% complete, ETA 01:25:56
# Fork: 5 of 5
# Warmup Iteration   1: 48.667 ops/s
# Warmup Iteration   2: 53.636 ops/s
# Warmup Iteration   3: 53.629 ops/s
# Warmup Iteration   4: 53.599 ops/s
# Warmup Iteration   5: 53.680 ops/s
Iteration   1: 53.554 ops/s
Iteration   2: 53.655 ops/s
Iteration   3: 53.527 ops/s
Iteration   4: 53.524 ops/s
Iteration   5: 53.594 ops/s


Result "org.status6.tofximage.Benchmarks.putArrayIntoBytes":
  53.914 ±(99.9%) 0.364 ops/s [Average]
  (min, avg, max) = (53.425, 53.914, 54.622), stdev = 0.486
  CI (99.9%): [53.550, 54.278] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: -Djava.library.path=/home/ubuntu/lib/armv6hf-sdk/lib
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.status6.tofximage.Benchmarks.putDirectIntoInts

# Run progress: 42.86% complete, ETA 01:23:54
# Fork: 1 of 5
# Warmup Iteration   1: 57.025 ops/s
# Warmup Iteration   2: 62.502 ops/s
# Warmup Iteration   3: 62.375 ops/s
# Warmup Iteration   4: 62.532 ops/s
# Warmup Iteration   5: 62.518 ops/s
Iteration   1: 62.450 ops/s
Iteration   2: 62.495 ops/s
Iteration   3: 62.449 ops/s
Iteration   4: 62.437 ops/s
Iteration   5: 62.519 ops/s

# Run progress: 44.29% complete, ETA 01:21:42
# Fork: 2 of 5
# Warmup Iteration   1: 56.909 ops/s
# Warmup Iteration   2: 62.330 ops/s
# Warmup Iteration   3: 62.511 ops/s
# Warmup Iteration   4: 62.463 ops/s
# Warmup Iteration   5: 62.384 ops/s
Iteration   1: 62.503 ops/s
Iteration   2: 62.455 ops/s
Iteration   3: 62.317 ops/s
Iteration   4: 62.470 ops/s
Iteration   5: 62.472 ops/s

# Run progress: 45.71% complete, ETA 01:19:32
# Fork: 3 of 5
# Warmup Iteration   1: 55.696 ops/s
# Warmup Iteration   2: 61.101 ops/s
# Warmup Iteration   3: 61.278 ops/s
# Warmup Iteration   4: 61.261 ops/s
# Warmup Iteration   5: 61.161 ops/s
Iteration   1: 61.260 ops/s
Iteration   2: 61.258 ops/s
Iteration   3: 61.108 ops/s
Iteration   4: 61.251 ops/s
Iteration   5: 61.233 ops/s

# Run progress: 47.14% complete, ETA 01:17:22
# Fork: 4 of 5
# Warmup Iteration   1: 56.936 ops/s
# Warmup Iteration   2: 62.442 ops/s
# Warmup Iteration   3: 62.497 ops/s
# Warmup Iteration   4: 62.419 ops/s
# Warmup Iteration   5: 62.472 ops/s
Iteration   1: 62.512 ops/s
Iteration   2: 62.407 ops/s
Iteration   3: 62.445 ops/s
Iteration   4: 62.480 ops/s
Iteration   5: 62.426 ops/s

# Run progress: 48.57% complete, ETA 01:15:12
# Fork: 5 of 5
# Warmup Iteration   1: 56.639 ops/s
# Warmup Iteration   2: 62.373 ops/s
# Warmup Iteration   3: 62.430 ops/s
# Warmup Iteration   4: 59.619 ops/s
# Warmup Iteration   5: 62.439 ops/s
Iteration   1: 62.382 ops/s
Iteration   2: 62.339 ops/s
Iteration   3: 62.377 ops/s
Iteration   4: 62.424 ops/s
Iteration   5: 62.324 ops/s


Result "org.status6.tofximage.Benchmarks.putDirectIntoInts":
  62.192 ±(99.9%) 0.373 ops/s [Average]
  (min, avg, max) = (61.108, 62.192, 62.519), stdev = 0.498
  CI (99.9%): [61.818, 62.565] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: -Djava.library.path=/home/ubuntu/lib/armv6hf-sdk/lib
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.status6.tofximage.Benchmarks.setArgbAsArgb

# Run progress: 50.00% complete, ETA 01:13:03
# Fork: 1 of 5
# Warmup Iteration   1: 92.296 ops/s
# Warmup Iteration   2: 96.026 ops/s
# Warmup Iteration   3: 96.849 ops/s
# Warmup Iteration   4: 96.085 ops/s
# Warmup Iteration   5: 96.727 ops/s
Iteration   1: 96.708 ops/s
Iteration   2: 96.570 ops/s
Iteration   3: 96.810 ops/s
Iteration   4: 97.071 ops/s
Iteration   5: 97.009 ops/s

# Run progress: 51.43% complete, ETA 01:11:01
# Fork: 2 of 5
# Warmup Iteration   1: 92.337 ops/s
# Warmup Iteration   2: 96.309 ops/s
# Warmup Iteration   3: 97.059 ops/s
# Warmup Iteration   4: 97.035 ops/s
# Warmup Iteration   5: 97.125 ops/s
Iteration   1: 96.928 ops/s
Iteration   2: 96.810 ops/s
Iteration   3: 97.049 ops/s
Iteration   4: 97.176 ops/s
Iteration   5: 97.097 ops/s

# Run progress: 52.86% complete, ETA 01:08:59
# Fork: 3 of 5
# Warmup Iteration   1: 91.268 ops/s
# Warmup Iteration   2: 94.900 ops/s
# Warmup Iteration   3: 95.631 ops/s
# Warmup Iteration   4: 95.714 ops/s
# Warmup Iteration   5: 95.587 ops/s
Iteration   1: 95.427 ops/s
Iteration   2: 95.371 ops/s
Iteration   3: 95.572 ops/s
Iteration   4: 95.497 ops/s
Iteration   5: 95.615 ops/s

# Run progress: 54.29% complete, ETA 01:06:56
# Fork: 4 of 5
# Warmup Iteration   1: 90.791 ops/s
# Warmup Iteration   2: 94.447 ops/s
# Warmup Iteration   3: 95.338 ops/s
# Warmup Iteration   4: 95.136 ops/s
# Warmup Iteration   5: 95.023 ops/s
Iteration   1: 95.190 ops/s
Iteration   2: 95.078 ops/s
Iteration   3: 95.064 ops/s
Iteration   4: 95.304 ops/s
Iteration   5: 95.078 ops/s

# Run progress: 55.71% complete, ETA 01:04:53
# Fork: 5 of 5
# Warmup Iteration   1: 90.874 ops/s
# Warmup Iteration   2: 94.930 ops/s
# Warmup Iteration   3: 95.430 ops/s
# Warmup Iteration   4: 95.499 ops/s
# Warmup Iteration   5: 95.508 ops/s
Iteration   1: 95.448 ops/s
Iteration   2: 95.355 ops/s
Iteration   3: 95.668 ops/s
Iteration   4: 95.579 ops/s
Iteration   5: 95.654 ops/s


Result "org.status6.tofximage.Benchmarks.setArgbAsArgb":
  96.005 ±(99.9%) 0.592 ops/s [Average]
  (min, avg, max) = (95.064, 96.005, 97.176), stdev = 0.791
  CI (99.9%): [95.413, 96.597] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: -Djava.library.path=/home/ubuntu/lib/armv6hf-sdk/lib
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.status6.tofximage.Benchmarks.setArgbAsArgbPre

# Run progress: 57.14% complete, ETA 01:02:49
# Fork: 1 of 5
# Warmup Iteration   1: 98.887 ops/s
# Warmup Iteration   2: 102.163 ops/s
# Warmup Iteration   3: 102.965 ops/s
# Warmup Iteration   4: 103.245 ops/s
# Warmup Iteration   5: 103.651 ops/s
Iteration   1: 103.054 ops/s
Iteration   2: 103.140 ops/s
Iteration   3: 103.261 ops/s
Iteration   4: 103.189 ops/s
Iteration   5: 103.173 ops/s

# Run progress: 58.57% complete, ETA 01:00:45
# Fork: 2 of 5
# Warmup Iteration   1: 102.432 ops/s
# Warmup Iteration   2: 106.148 ops/s
# Warmup Iteration   3: 107.112 ops/s
# Warmup Iteration   4: 106.789 ops/s
# Warmup Iteration   5: 106.817 ops/s
Iteration   1: 106.722 ops/s
Iteration   2: 106.709 ops/s
Iteration   3: 106.865 ops/s
Iteration   4: 106.858 ops/s
Iteration   5: 106.870 ops/s

# Run progress: 60.00% complete, ETA 00:58:41
# Fork: 3 of 5
# Warmup Iteration   1: 103.402 ops/s
# Warmup Iteration   2: 107.144 ops/s
# Warmup Iteration   3: 107.737 ops/s
# Warmup Iteration   4: 107.714 ops/s
# Warmup Iteration   5: 107.676 ops/s
Iteration   1: 107.100 ops/s
Iteration   2: 107.591 ops/s
Iteration   3: 107.712 ops/s
Iteration   4: 107.949 ops/s
Iteration   5: 107.914 ops/s

# Run progress: 61.43% complete, ETA 00:56:37
# Fork: 4 of 5
# Warmup Iteration   1: 100.982 ops/s
# Warmup Iteration   2: 104.398 ops/s
# Warmup Iteration   3: 105.242 ops/s
# Warmup Iteration   4: 105.099 ops/s
# Warmup Iteration   5: 105.249 ops/s
Iteration   1: 105.041 ops/s
Iteration   2: 105.189 ops/s
Iteration   3: 105.414 ops/s
Iteration   4: 105.443 ops/s
Iteration   5: 105.290 ops/s

